fid,model,data_type,score_func,score
21,Random Forest,train,roc_auc,0.5961824015994444
21,Random Forest,validation,roc_auc,0.5989167983357497
21,Random Forest,test,roc_auc,0.5960163125556234
21,Voting,train,accuracy,0.7488089736063055
21,Voting,validation,accuracy,0.7502698084360104
21,Voting,test,accuracy,0.7495548160805828
21,Voting,train,precision,0.7774357179335633
21,Voting,validation,precision,0.7787693023977652
21,Voting,test,precision,0.7778029912325941
21,Voting,train,recall,0.9218388536592004
21,Voting,validation,recall,0.9218051558385892
21,Voting,test,recall,0.9228396950301666
21,Voting,train,f1,0.8435016482849431
21,Voting,validation,f1,0.8442718337703126
21,Voting,test,f1,0.8441367266865553
21,Voting,train,roc_auc,0.5961824015994444
21,Voting,validation,roc_auc,0.5989167983357497
21,Voting,test,roc_auc,0.5960163125556234
21,AdaBoost,train,accuracy,0.7465730666899834
21,AdaBoost,validation,accuracy,0.7472119794945589
21,AdaBoost,test,accuracy,0.7467488083460743
21,AdaBoost,train,precision,0.7555483574631681
21,AdaBoost,validation,precision,0.7563737342302445
21,AdaBoost,test,precision,0.7557741904670934
21,AdaBoost,train,recall,0.9681163759083364
21,AdaBoost,validation,recall,0.9673626844651276
21,AdaBoost,test,recall,0.96829145913135
21,AdaBoost,train,f1,0.8487250722128523
21,AdaBoost,validation,f1,0.8489554644992275
21,AdaBoost,test,f1,0.8489348347397841
21,AdaBoost,train,roc_auc,0.5511536638289484
21,AdaBoost,validation,roc_auc,0.5529635497829277
21,AdaBoost,test,roc_auc,0.5504516630053059
22,Logistic,train,accuracy,0.7445919782155215
22,Logistic,validation,accuracy,0.7446263153161256
22,Logistic,test,accuracy,0.7452198938753485
22,Logistic,train,precision,0.7495768956377289
22,Logistic,validation,precision,0.7496952648851383
22,Logistic,test,precision,0.7503986941593651
22,Logistic,train,recall,0.979394034237814
22,Logistic,validation,recall,0.9791806992835712
22,Logistic,test,recall,0.9789262418464626
22,Logistic,train,f1,0.8492116635447854
22,Logistic,validation,f1,0.8492074028836196
22,Logistic,test,f1,0.8495626915050104
22,Logistic,train,roc_auc,0.5374772712071703
22,Logistic,validation,roc_auc,0.5376689005136325
22,Logistic,test,roc_auc,0.5381451441956131
22,SVC,train,accuracy,0.7445919782155215
22,SVC,validation,accuracy,0.7446263153161256
22,SVC,test,accuracy,0.7452198938753485
22,SVC,train,precision,0.7495768956377289
22,SVC,validation,precision,0.7496952648851383
22,SVC,test,precision,0.7503986941593651
22,SVC,train,recall,0.979394034237814
22,SVC,validation,recall,0.9791806992835712
22,SVC,test,recall,0.9789262418464626
22,SVC,train,f1,0.8492116635447854
22,SVC,validation,f1,0.8492074028836196
22,SVC,test,f1,0.8495626915050104
22,SVC,train,roc_auc,0.5374772712071703
22,SVC,validation,roc_auc,0.5376689005136325
22,SVC,test,roc_auc,0.5381451441956131
22,Decision Tree,train,accuracy,0.7445919782155215
22,Decision Tree,validation,accuracy,0.7446263153161256
22,Decision Tree,test,accuracy,0.7452198938753485
22,Decision Tree,train,precision,0.7495768956377289
22,Decision Tree,validation,precision,0.7496952648851383
22,Decision Tree,test,precision,0.7503986941593651
22,Decision Tree,train,recall,0.979394034237814
22,Decision Tree,validation,recall,0.9791806992835712
22,Decision Tree,test,recall,0.9789262418464626
22,Decision Tree,train,f1,0.8492116635447854
22,Decision Tree,validation,f1,0.8492074028836196
22,Decision Tree,test,f1,0.8495626915050104
22,Decision Tree,train,roc_auc,0.5374772712071703
22,Decision Tree,validation,roc_auc,0.5376689005136325
22,Decision Tree,test,roc_auc,0.5381451441956131
22,Random Forest,train,accuracy,0.7445919782155215
22,Random Forest,validation,accuracy,0.7446263153161256
22,Random Forest,test,accuracy,0.7452198938753485
22,Random Forest,train,precision,0.7495768956377289
22,Random Forest,validation,precision,0.7496952648851383
22,Random Forest,test,precision,0.7503986941593651
22,Random Forest,train,recall,0.979394034237814
22,Random Forest,validation,recall,0.9791806992835712
22,Random Forest,test,recall,0.9789262418464626
22,Random Forest,train,f1,0.8492116635447854
22,Random Forest,validation,f1,0.8492074028836196
22,Random Forest,test,f1,0.8495626915050104
22,Random Forest,train,roc_auc,0.5374772712071703
22,Random Forest,validation,roc_auc,0.5376689005136325
22,Random Forest,test,roc_auc,0.5381451441956131
22,Voting,train,accuracy,0.7445919782155215
22,Voting,validation,accuracy,0.7446263153161256
22,Voting,test,accuracy,0.7452198938753485
22,Voting,train,precision,0.7495768956377289
22,Voting,validation,precision,0.7496952648851383
22,Voting,test,precision,0.7503986941593651
22,Voting,train,recall,0.979394034237814
22,Voting,validation,recall,0.9791806992835712
22,Voting,test,recall,0.9789262418464626
22,Voting,train,f1,0.8492116635447854
22,Voting,validation,f1,0.8492074028836196
22,Voting,test,f1,0.8495626915050104
22,Voting,train,roc_auc,0.5374772712071703
22,Voting,validation,roc_auc,0.5376689005136325
22,Voting,test,roc_auc,0.5381451441956131
22,AdaBoost,train,accuracy,0.7445919782155215
22,AdaBoost,validation,accuracy,0.7446263153161256
22,AdaBoost,test,accuracy,0.7452198938753485
22,AdaBoost,train,precision,0.7495768956377289
22,AdaBoost,validation,precision,0.7496952648851383
22,AdaBoost,test,precision,0.7503986941593651
22,AdaBoost,train,recall,0.979394034237814
22,AdaBoost,validation,recall,0.9791806992835712
22,AdaBoost,test,recall,0.9789262418464626
22,AdaBoost,train,f1,0.8492116635447854
22,AdaBoost,validation,f1,0.8492074028836196
22,AdaBoost,test,f1,0.8495626915050104
22,AdaBoost,train,roc_auc,0.5374772712071703
22,AdaBoost,validation,roc_auc,0.5376689005136325
22,AdaBoost,test,roc_auc,0.5381451441956131
23,Logistic,train,accuracy,0.7676880222841226
23,Logistic,validation,accuracy,0.768302005576041
23,Logistic,test,accuracy,0.7682975087687741
23,Logistic,train,precision,0.7807366800501812
23,Logistic,validation,precision,0.7809868536812207
23,Logistic,test,precision,0.7812123039806996
23,Logistic,train,recall,0.9506164439485072
23,Logistic,validation,recall,0.951258343028596
23,Logistic,test,recall,0.951072656737606
23,Logistic,train,f1,0.8573422904454573
23,Logistic,validation,f1,0.8577541583270066
23,Logistic,test,f1,0.8578145954865806
23,Logistic,train,roc_auc,0.6063301232164837
23,Logistic,validation,roc_auc,0.6068717650473943
23,Logistic,test,roc_auc,0.6063501832387015
23,SVC,train,accuracy,0.7426008968609865
23,SVC,validation,accuracy,0.743457145426747
23,SVC,test,accuracy,0.7427196690349852
23,SVC,train,precision,0.7491094426481065
23,SVC,validation,precision,0.7495772266065389
23,SVC,test,precision,0.749403565457517
23,SVC,train,recall,0.9765431510763956
23,SVC,validation,recall,0.9770987692119284
23,SVC,test,recall,0.9764174611138986
23,SVC,train,f1,0.8478388967570529
23,SVC,validation,f1,0.848347909301151
23,SVC,test,f1,0.8479798489735837
23,SVC,train,roc_auc,0.536244605695898
23,SVC,validation,roc_auc,0.5373050981661469
23,SVC,test,roc_auc,0.5356525002757131
23,Decision Tree,train,accuracy,0.8085988733027718
23,Decision Tree,validation,accuracy,0.8106844140660131
23,Decision Tree,test,accuracy,0.8092184548970232
23,Decision Tree,train,precision,0.8556159532933857
23,Decision Tree,validation,precision,0.8582067498079082
23,Decision Tree,test,precision,0.8567637693124189
23,Decision Tree,train,recall,0.8894483302942057
23,Decision Tree,validation,recall,0.8891066070663156
23,Decision Tree,test,recall,0.8890262259371214
23,Decision Tree,train,f1,0.8722041797398212
23,Decision Tree,validation,f1,0.8733834586466166
23,Decision Tree,test,f1,0.8725968901461235
23,Decision Tree,train,roc_auc,0.7372830088668347
23,Decision Tree,validation,roc_auc,0.741489142368438
23,Decision Tree,test,roc_auc,0.7385050388768961
23,Random Forest,train,accuracy,0.8085988733027718
23,Random Forest,validation,accuracy,0.8106844140660131
23,Random Forest,test,accuracy,0.8092184548970232
23,Random Forest,train,precision,0.8556159532933857
23,Random Forest,validation,precision,0.8582067498079082
23,Random Forest,test,precision,0.8567637693124189
23,Random Forest,train,recall,0.8894483302942057
23,Random Forest,validation,recall,0.8891066070663156
23,Random Forest,test,recall,0.8890262259371214
23,Random Forest,train,f1,0.8722041797398212
23,Random Forest,validation,f1,0.8733834586466166
23,Random Forest,test,f1,0.8725968901461235
23,Random Forest,train,roc_auc,0.7372830088668347
23,Random Forest,validation,roc_auc,0.741489142368438
23,Random Forest,test,roc_auc,0.7385050388768961
23,Voting,train,accuracy,0.8036973656269908
23,Voting,validation,accuracy,0.8063225110171778
23,Voting,test,accuracy,0.8038132925622807
23,Voting,train,precision,0.8627135942441972
23,Voting,validation,precision,0.8656267104542966
23,Voting,test,precision,0.863433931583482
23,Voting,train,recall,0.8713394388046702
23,Voting,validation,recall,0.8715632845508542
23,Voting,test,recall,0.8707671973859729
23,Voting,train,f1,0.8670050623955913
23,Voting,validation,f1,0.868584853847562
23,Voting,test,f1,0.8670850597124056
23,Voting,train,roc_auc,0.7440314989605488
23,Voting,validation,roc_auc,0.7487577722906632
23,Voting,test,roc_auc,0.7444890029064409
23,AdaBoost,train,accuracy,0.7276215696316375
23,AdaBoost,validation,accuracy,0.7276283838474683
23,AdaBoost,test,accuracy,0.7282399496357587
23,AdaBoost,train,precision,0.746452780598849
23,AdaBoost,validation,precision,0.7467576136036123
23,AdaBoost,test,precision,0.7469689993861265
23,AdaBoost,train,recall,0.9526780611272896
23,AdaBoost,validation,recall,0.9519319086400098
23,AdaBoost,test,recall,0.9530429674592782
23,AdaBoost,train,f1,0.8370505322845567
23,AdaBoost,validation,f1,0.8369538883953808
23,AdaBoost,test,f1,0.8375159300743673
23,AdaBoost,train,roc_auc,0.5291032513251572
23,AdaBoost,validation,roc_auc,0.5297157427066648
23,AdaBoost,test,roc_auc,0.5290539666824498
24,Logistic,train,accuracy,0.7395230897985186
24,Logistic,validation,accuracy,0.7384207212878856
24,Logistic,test,accuracy,0.7396708337080673
24,Logistic,train,precision,0.7633472264259394
24,Logistic,validation,precision,0.7625349580503396
24,Logistic,test,precision,0.7636425409451101
24,Logistic,train,recall,0.9352291592956482
24,Logistic,validation,recall,0.9349703018798604
24,Logistic,test,recall,0.9352245052806776
24,Logistic,train,f1,0.840591675266598
24,Logistic,validation,f1,0.8399944986934397
24,Logistic,test,f1,0.8407688160804463
24,Logistic,train,roc_auc,0.5668942554078791
24,Logistic,validation,roc_auc,0.5649965780602959
24,Logistic,test,roc_auc,0.5664011388906356
24,SVC,train,accuracy,0.7395230897985186
24,SVC,validation,accuracy,0.7384207212878856
24,SVC,test,accuracy,0.7396708337080673
24,SVC,train,precision,0.7633472264259394
24,SVC,validation,precision,0.7625349580503396
24,SVC,test,precision,0.7636425409451101
24,SVC,train,recall,0.9352291592956482
24,SVC,validation,recall,0.9349703018798604
24,SVC,test,recall,0.9352245052806776
24,SVC,train,f1,0.840591675266598
24,SVC,validation,f1,0.8399944986934397
24,SVC,test,f1,0.8407688160804463
24,SVC,train,roc_auc,0.5668942554078791
24,SVC,validation,roc_auc,0.5649965780602959
24,SVC,test,roc_auc,0.5664011388906356
24,Decision Tree,train,accuracy,0.7395230897985186
24,Decision Tree,validation,accuracy,0.7384207212878856
24,Decision Tree,test,accuracy,0.7396708337080673
24,Decision Tree,train,precision,0.7633472264259394
24,Decision Tree,validation,precision,0.7625349580503396
24,Decision Tree,test,precision,0.7636425409451101
24,Decision Tree,train,recall,0.9352291592956482
24,Decision Tree,validation,recall,0.9349703018798604
24,Decision Tree,test,recall,0.9352245052806776
24,Decision Tree,train,f1,0.840591675266598
24,Decision Tree,validation,f1,0.8399944986934397
24,Decision Tree,test,f1,0.8407688160804463
24,Decision Tree,train,roc_auc,0.5668942554078791
24,Decision Tree,validation,roc_auc,0.5649965780602959
24,Decision Tree,test,roc_auc,0.5664011388906356
24,Random Forest,train,accuracy,0.7395230897985186
24,Random Forest,validation,accuracy,0.7384207212878856
24,Random Forest,test,accuracy,0.7396708337080673
24,Random Forest,train,precision,0.7633472264259394
24,Random Forest,validation,precision,0.7625349580503396
24,Random Forest,test,precision,0.7636425409451101
24,Random Forest,train,recall,0.9352291592956482
24,Random Forest,validation,recall,0.9349703018798604
24,Random Forest,test,recall,0.9352245052806776
24,Random Forest,train,f1,0.840591675266598
24,Random Forest,validation,f1,0.8399944986934397
24,Random Forest,test,f1,0.8407688160804463
24,Random Forest,train,roc_auc,0.5668942554078791
24,Random Forest,validation,roc_auc,0.5649965780602959
24,Random Forest,test,roc_auc,0.5664011388906356
24,Voting,train,accuracy,0.7395230897985186
24,Voting,validation,accuracy,0.7384207212878856
24,Voting,test,accuracy,0.7396708337080673
24,Voting,train,precision,0.7633472264259394
24,Voting,validation,precision,0.7625349580503396
24,Voting,test,precision,0.7636425409451101
24,Voting,train,recall,0.9352291592956482
24,Voting,validation,recall,0.9349703018798604
24,Voting,test,recall,0.9352245052806776
24,Voting,train,f1,0.840591675266598
24,Voting,validation,f1,0.8399944986934397
24,Voting,test,f1,0.8407688160804463
24,Voting,train,roc_auc,0.5668942554078791
24,Voting,validation,roc_auc,0.5649965780602959
24,Voting,test,roc_auc,0.5664011388906356
24,AdaBoost,train,accuracy,0.7395230897985186
24,AdaBoost,validation,accuracy,0.7384207212878856
24,AdaBoost,test,accuracy,0.7396708337080673
24,AdaBoost,train,precision,0.7633472264259394
24,AdaBoost,validation,precision,0.7625349580503396
24,AdaBoost,test,precision,0.7636425409451101
24,AdaBoost,train,recall,0.9352291592956482
24,AdaBoost,validation,recall,0.9349703018798604
24,AdaBoost,test,recall,0.9352245052806776
24,AdaBoost,train,f1,0.840591675266598
24,AdaBoost,validation,f1,0.8399944986934397
24,AdaBoost,test,f1,0.8407688160804463
24,AdaBoost,train,roc_auc,0.5668942554078791
24,AdaBoost,validation,roc_auc,0.5649965780602959
24,AdaBoost,test,roc_auc,0.5664011388906356
25,Logistic,train,accuracy,0.752998488576889
25,Logistic,validation,accuracy,0.7541595467218275
25,Logistic,test,accuracy,0.7529993704469826
25,Logistic,train,precision,0.7664574961275676
25,Logistic,validation,precision,0.7672044862019775
25,Logistic,test,precision,0.7664567718105642
25,Logistic,train,recall,0.95447091963095
25,Logistic,validation,recall,0.9550241871287736
25,Logistic,test,recall,0.9548419468138484
25,Logistic,train,f1,0.850193865692515
25,Logistic,validation,f1,0.8508728859792689
25,Logistic,test,f1,0.8503405808947742
25,Logistic,train,roc_auc,0.575283249473274
25,Logistic,validation,roc_auc,0.576928040745697
25,Logistic,test,roc_auc,0.5741574119861554
25,SVC,train,accuracy,0.752998488576889
25,SVC,validation,accuracy,0.7541595467218275
25,SVC,test,accuracy,0.7529993704469826
25,SVC,train,precision,0.7664574961275676
25,SVC,validation,precision,0.7672044862019775
25,SVC,test,precision,0.7664567718105642
25,SVC,train,recall,0.95447091963095
25,SVC,validation,recall,0.9550241871287736
25,SVC,test,recall,0.9548419468138484
25,SVC,train,f1,0.850193865692515
25,SVC,validation,f1,0.8508728859792689
25,SVC,test,f1,0.8503405808947742
25,SVC,train,roc_auc,0.575283249473274
25,SVC,validation,roc_auc,0.576928040745697
25,SVC,test,roc_auc,0.5741574119861554
25,Decision Tree,train,accuracy,0.752998488576889
25,Decision Tree,validation,accuracy,0.7541595467218275
25,Decision Tree,test,accuracy,0.7529993704469826
25,Decision Tree,train,precision,0.7664574961275676
25,Decision Tree,validation,precision,0.7672044862019775
25,Decision Tree,test,precision,0.7664567718105642
25,Decision Tree,train,recall,0.95447091963095
25,Decision Tree,validation,recall,0.9550241871287736
25,Decision Tree,test,recall,0.9548419468138484
25,Decision Tree,train,f1,0.850193865692515
25,Decision Tree,validation,f1,0.8508728859792689
25,Decision Tree,test,f1,0.8503405808947742
25,Decision Tree,train,roc_auc,0.575283249473274
25,Decision Tree,validation,roc_auc,0.576928040745697
25,Decision Tree,test,roc_auc,0.5741574119861554
25,Random Forest,train,accuracy,0.752998488576889
25,Random Forest,validation,accuracy,0.7541595467218275
25,Random Forest,test,accuracy,0.7529993704469826
25,Random Forest,train,precision,0.7664574961275676
25,Random Forest,validation,precision,0.7672044862019775
25,Random Forest,test,precision,0.7664567718105642
25,Random Forest,train,recall,0.95447091963095
25,Random Forest,validation,recall,0.9550241871287736
25,Random Forest,test,recall,0.9548419468138484
25,Random Forest,train,f1,0.850193865692515
25,Random Forest,validation,f1,0.8508728859792689
25,Random Forest,test,f1,0.8503405808947742
25,Random Forest,train,roc_auc,0.575283249473274
25,Random Forest,validation,roc_auc,0.576928040745697
25,Random Forest,test,roc_auc,0.5741574119861554
25,Voting,train,accuracy,0.752998488576889
25,Voting,validation,accuracy,0.7541595467218275
25,Voting,test,accuracy,0.7529993704469826
25,Voting,train,precision,0.7664574961275676
25,Voting,validation,precision,0.7672044862019775
25,Voting,test,precision,0.7664567718105642
25,Voting,train,recall,0.95447091963095
